CODIGODANEDEPARTAMENTO;DEPARTAMENTO;CODIGODANEMUNICIPIO;MUNICIPIO;PDET;IDSUBREGION;SUBREGION
76;VALLE DEL CAUCA;76736;SEVILLA;0;NULL;NULL
76;VALLE DEL CAUCA;76823;TORO;0;NULL;NULL
76;VALLE DEL CAUCA;76828;TRUJILLO;0;NULL;NULL
76;VALLE DEL CAUCA;76834;TULUÁ;0;NULL;NULL
76;VALLE DEL CAUCA;76845;ULLOA;0;NULL;NULL
76;VALLE DEL CAUCA;76863;VERSALLES;0;NULL;NULL
76;VALLE DEL CAUCA;76869;VIJES;0;NULL;NULL
76;VALLE DEL CAUCA;76890;YOTOCO;0;NULL;NULL
76;VALLE DEL CAUCA;76892;YUMBO;0;NULL;NULL
76;VALLE DEL CAUCA;76895;ZARZAL;0;NULL;NULL
81;ARAUCA;81001;ARAUCA;0;NULL;NULL
81;ARAUCA;81065;ARAUQUITA;1;2;ARAUCA
81;ARAUCA;81220;CRAVO NORTE;0;NULL;NULL
81;ARAUCA;81300;FORTUL;1;2;ARAUCA
81;ARAUCA;81591;PUERTO RONDÓN;0;NULL;NULL
81;ARAUCA;81736;SARAVENA;1;2;ARAUCA
81;ARAUCA;81794;TAME;1;2;ARAUCA
85;CASANARE;85001;YOPAL;0;NULL;NULL
85;CASANARE;85010;AGUAZUL;0;NULL;NULL
85;CASANARE;85015;CHÁMEZA;0;NULL;NULL
85;CASANARE;85125;HATO COROZAL;0;NULL;NULL
85;CASANARE;85136;LA SALINA;0;NULL;NULL
85;CASANARE;85139;MANÍ;0;NULL;NULL
85;CASANARE;85162;MONTERREY;0;NULL;NULL
85;CASANARE;85225;NUNCHÍA;0;NULL;NULL
85;CASANARE;85230;OROCUÉ;0;NULL;NULL
85;CASANARE;85250;PAZ DE ARIPORO;0;NULL;NULL
85;CASANARE;85263;PORE;0;NULL;NULL
85;CASANARE;85279;RECETOR;0;NULL;NULL
85;CASANARE;85300;SABANALARGA;0;NULL;NULL
85;CASANARE;85315;SÁCAMA;0;NULL;NULL
85;CASANARE;85325;SAN LUIS DE PALENQUE;0;NULL;NULL
85;CASANARE;85400;TÁMARA;0;NULL;NULL
85;CASANARE;85410;TAURAMENA;0;NULL;NULL
85;CASANARE;85430;TRINIDAD;0;NULL;NULL
85;CASANARE;85440;VILLANUEVA;0;NULL;NULL
86;PUTUMAYO;86001;MOCOA;1;11;PUTUMAYO
86;PUTUMAYO;86219;COLÓN;0;NULL;NULL
86;PUTUMAYO;86320;ORITO;1;11;PUTUMAYO
86;PUTUMAYO;86568;PUERTO ASÍS;1;11;PUTUMAYO
86;PUTUMAYO;86569;PUERTO CAICEDO;1;11;PUTUMAYO
86;PUTUMAYO;86571;PUERTO GUZMÁN;1;11;PUTUMAYO
86;PUTUMAYO;86573;PUERTO LEGUÍZAMO;1;11;PUTUMAYO
86;PUTUMAYO;86749;SIBUNDOY;0;NULL;NULL
86;PUTUMAYO;86755;SAN FRANCISCO;0;NULL;NULL
86;PUTUMAYO;86757;SAN MIGUEL;1;11;PUTUMAYO
86;PUTUMAYO;86760;SANTIAGO;0;NULL;NULL
86;PUTUMAYO;86865;VALLE DEL GUAMUEZ;1;11;PUTUMAYO
86;PUTUMAYO;86885;VILLAGARZÓN;1;11;PUTUMAYO
88;ARCHIPIELAGO DE SAN ANDRES Y PROVIDENCIA;88001;SAN ANDRÉS;0;NULL;NULL
88;ARCHIPIELAGO DE SAN ANDRES Y PROVIDENCIA;88564;PROVIDENCIA;0;NULL;NULL
91;AMAZONAS;91263;EL ENCANTO;0;NULL;NULL
91;AMAZONAS;91405;LA CHORRERA;0;NULL;NULL
91;AMAZONAS;91407;LA PEDRERA;0;NULL;NULL
91;AMAZONAS;91430;LA VICTORIA;0;NULL;NULL
91;AMAZONAS;91001;LETICIA;0;NULL;NULL
91;AMAZONAS;91460;MIRITI - PARANÁ;0;NULL;NULL
91;AMAZONAS;91530;PUERTO ALEGRÍA;0;NULL;NULL
91;AMAZONAS;91536;PUERTO ARICA;0;NULL;NULL
91;AMAZONAS;91540;PUERTO NARIÑO;0;NULL;NULL
91;AMAZONAS;91669;PUERTO SANTANDER;0;NULL;NULL
91;AMAZONAS;91798;TARAPACÁ;0;NULL;NULL
94;GUAINÍA;94001;INÍRIDA;0;NULL;NULL
94;GUAINÍA;94343;BARRANCO MINAS;0;NULL;NULL
95;GUAVIARE;95001;SAN JOSÉ DEL GUAVIARE;1;7;MACARENA - GUAVIARE
95;GUAVIARE;95015;CALAMAR;1;7;MACARENA - GUAVIARE
95;GUAVIARE;95025;EL RETORNO;1;7;MACARENA - GUAVIARE
95;GUAVIARE;95200;MIRAFLORES;1;7;MACARENA - GUAVIARE
97;VAUPÉS;97161;CARURÚ;0;NULL;NULL
97;VAUPÉS;97001;MITÚ;0;NULL;NULL
97;VAUPÉS;97511;PACOA;0;NULL;NULL
97;VAUPÉS;97777;PAPUNAHUA;0;NULL;NULL
97;VAUPÉS;97666;TARAIRA;0;NULL;NULL
97;VAUPÉS;97889;YAVARATÉ;0;NULL;NULL
99;VICHADA;99001;PUERTO CARREÑO;0;NULL;NULL
99;VICHADA;99524;LA PRIMAVERA;0;NULL;NULL
99;VICHADA;99624;SANTA ROSALÍA;0;NULL;NULL
99;VICHADA;99773;CUMARIBO;0;NULL;NULL
